Sentence,Offensive,Split
@USER not as sick as you muzzie trash @USER @USER @USER @USER URL,1,0
@USER lick my pussy and ma crack,1,0
@USER ill finger ur tight pussy so slowly you'll be moaning my name bby,1,0
@USER @USER bitch u perfect,1,0
@USER bruh really rocking a toaster on his face lmaoooo he prolly got 0 bitches too man.,1,0
@USER you knw where i am pussy i hate when u ask me tht,1,0
"@USER @USER @USER vraag t Sven,hij denkt: Hoe lichter van kleur, hoe beter het morele kompas werkt. Ik ben kleurenblind ;~)",1,0
@USER @USER I was laughing at a joke about 9/11 big different bitch.,1,0
@USER sal tryin 2 pull a K. Ferderline..lazy ass son of a bitch,1,0
@USER She walks away!? What a pussy.,1,0
@USER @USER @USER is that all u can say twat?,1,0
"@USER I go for the most direct flight, then by price. Over and done with layovers. Flying is a bitch enough.",1,0
@USER 2nd and last time I'll ever call you that faggot,1,0
@USER smh. U so retarded. Lol,1,0
@USER @USER LOL that Caitlyn.. Can't carry 3 retards,1,0
@USER @USER So can we just let this faggot in already before he cries himself to sleep,1,0
@USER @USER whatta you fags doin?,1,0
@USER Ass Oreos and his name is Thad Castle.,1,0
@USER hmu when you're good to go bitch,1,0
@USER bitch why did you not fav or retweet this,1,0
@USER wtf hoe answer my question,1,0
@USER he's am has no clue #heeb,1,0
@USER old with a old wolf pussy that is,1,0
@USER omfg or the other pics of the tranny lmao,1,0
@USER lol fuck these lil bitches ain't shit to peep &#128526; wassup w/ you tho,1,0
@USER you're a bitch,1,0
"@USER I hate those creepy ass dolls that call you dada, I'm like bitch I ain't yo daddy",1,0
@USER lemme find out you twitter beefin with hoes,1,0
@USER bitch need crutches,1,0
@USER pussy poppin on a headstand while ur eating watermelon,1,0
@USER Na a young bitch got school &#128514;&#128514;&#128514;,1,0
@USER word!! school flow on a dumb hoe...,1,0
@USER same here. Fucking hated that bitch.,1,0
"@USER told you them bitches was mad even, g.",1,0
@USER I'm tryna have this bitch in out soon,1,0
@USER lmao hell yea.. I love thick bitches &amp; thick bitches love fat niggas.,1,0
@USER bitch you know you won't this &#128526;&#128131;&#128588;&#128514;,1,0
"@USER i found her right here, good job unfollowing me btw faggot URL",1,0
"@USER I could've swore everyday was jus sayin I had all the hoes like 2 days ago! No I'm gay,What's next? I gotta baby on the way&#128514;",1,0
@USER naw nigga I got yo bitch tip toeing on my wooden floor !,1,0
@USER @USER and retarded,1,0
@USER dammit now I'm the only one with a fucked up tranny....,1,0
@USER no send the fucking challenge quit being a pussy,1,0
@USER meet me later for a reach around Charlie Crist,1,0
@USER cracker....,1,0
@USER that's very logical because bitches love using my face as a toilet,1,0
"@USER bitch shut up and hand me some of those flowers you selling, the light is about to change.",1,0
@USER the little cunt can just die for all I care!,1,0
@USER hurt hoes be like,1,0
@USER @USER @USER &#128514;&#128514;&#128514; bitch no more on my account,1,0
@USER @USER I have an open mind and that bitch Beyonc&#233; is crazy&#128528;,1,0
@USER @USER @USER I was nice to the dumb bitch then she puts her nose all up in my business Eat shit white trash hoe,1,0
"@USER @USER @USER brush lets just ignore the silly hoe. She's pregnant, hella hormones. tryna fuck with other people",1,0
@USER @USER bitch looks like spongebob,1,0
@USER @USER shelby your pussy is beat up,1,0
@USER All of these bitches lying,1,0
@USER drunk bitch used to eat my ass its relaxing,1,0
@USER finger my pussy slowly with circular motion,1,0
@USER finger my throbbing pussy,1,0
@USER finger my wet throbbing pussy slowly as I cum on ur fingers,1,0
@USER fuck my throbbing pussy slowly,1,0
@USER fuck my wet pussy with ur huge cock,1,0
@USER hells yeah fuckin sick ass bitch,1,0
@USER my pussy is aching for ur follow bae,1,0
@USER only a ratchet bitch would,1,0
@USER so does my juicy pussy,1,0
@USER @USER nice ears bitch you look like a god damn elephant..,1,0
@USER I'm not delivering to that bitch boy anymore.,1,0
@USER pussy.... I ain't had a coochie since I was 16 &#128514;&#128514;,1,0
@USER @USER @USER @USER and you look like hmmm a nigger,1,0
@USER @USER bitches on my dick but look at me I'm fucking beautiful,1,0
"@USER I don't fight or want to fight bitches who don't know who the fuck I am. Fuck I look like doing that? Nigga, PLEASE!",1,0
"@USER Nah, I'd NEVER ask a guy to ride down on a chick. What's the use of getting him in trouble for a trash-ass bitch?",1,0
@USER Well ho di doe. Thank you,1,0
@USER @USER bitch bought her son some talking bout I had to get em before they sold out,1,0
@USER lol nigga just walk in that hoe looking for girls don't even wanna buy nothing,1,0
@USER that hoe out now,1,0
@USER you fucking pussy,1,0
@USER @USER every time I beat you I'm being a faggot maybe I'm just being better than you lmao,1,0
@USER @USER So many bitches you gon need to change ya name from Jebidiah to Bitches.,1,0
"@USER Nah but I was worth that 52 character, bitch.",1,0
@USER bruhhh I'm joking... Don't pop trunk on me I'm just a bitch ass niiiieeegggaaa,1,0
@USER bitch ass,1,0
@USER @USER @USER @USER @USER because you're the ratchetest of them all bitch,1,0
@USER @USER @USER @USER @USER you do realize ya pussy stank right?,1,0
@USER Happy Birthday pussy. Have a good one,1,0
@USER @USER ahhh stupid bitch!,1,0
@USER i love seing new ones cause i save them and then youse them bitches lmfao,1,0
@USER i donno who demz iz? But ima bout to get white gurll ghetto on there asses when i find out....,1,0
@USER awe boy you smell like monkey sex,1,0
@USER he had the hoes too,1,0
@USER He must think you bump pussy. I no mind. I'll eat your #thong and make you #squirt like the #geyser.,1,0
@USER bitch we shot a music video,1,0
@USER them bitches be smackin,1,0
@USER more likeLook at all those bitches,1,0
@USER @USER fuck her right in the pussy,1,0
@USER @USER some of them bitches give you more than a virus,1,0
@USER I'd pop dat lemon for some real pussy.,1,0
@USER Id break that little bitches finger,1,0
@USER right in the pussy,1,0
@USER @USER kike your a soft nigga &#128514;,1,0
@USER is my big long lost brother I swear. I don't know what I'd do without this wetback.,1,0
@USER you a bitch nigga,1,0
@USER eyy that pushin one for me bro cause you know that bitch better blow hah,1,0
@USER when bitches get inches they be like.,1,0
@USER so what ur sayin is all I mess wit is hoes? #shady,1,0
@USER 1v1 gun game pussy,1,0
@USER @USER fag,1,0
"@USER Apple TV got the NFL channel on that bitch, I'm pretty sure they're all on there. I've watched a couple. @USER",1,0
@USER although I will concede that bitch bought into the funnel bitches to Dwight #NoPedo tho.,1,0
@USER bitch I got a ring now ho I ain't fatherless no more ill fight you.,1,0
@USER bitch you opulent as fuck refrain from conversing upon matters of the middle class.,1,0
"@USER listen cuntrag whore bitch, shit be expensive as fuck, man. We had to do PR first that one year, this year was the wedding so.",1,0
@USER lyin ass bitch @USER @USER @USER,1,0
@USER I love Louis CK! Quit bein a faggot and suck that dick,1,0
@USER I was gonna hold my tongue until I could get into another team but I couldn't do it anymore they're fuckin retarded.,1,0
@USER Shin's a faggot. I'm glad your chipped him.,1,0
@USER @USER @USER So you gon call me a nigger because of that? Fuck wrong with you?,1,0
@USER Son. We the sammich family out this bitch. She KNOW Joey love sammiches.,1,0
"@USER shit ain't gon be funny when you need me to get you outta a horrific car crash, bitch.",1,0
@USER you're filled with pimps and hoes. We'll just talk about those I knows. @USER,1,0
@USER hell no cause Brad still walked away like yeah i fucked that niggas bitch &#128514;,1,0
@USER they still fucking trash. I cant eat those to save my life.,1,0
"@USER touch&#233; muzzie fuckers, hope it was set to go full of bacon and pork rinds",1,0
@USER ^___^ still should've walked over and said something pussy,1,0
@USER I got u bitch,1,0
"@USER I argue that Cersei is neither evil nor a bitch. She's greedy, desperate to protect her children and to be valued in a world",1,0
@USER @USER give me credit lil bitch,1,0
@USER my fuckin back still hurts but it was worth it. And I'm still mad about the hoe incident. Haha. URL,1,0
@USER u think that dream has anything to do with those two dumb bitches in San Diego lol,1,0
"@USER @USER ant is a pussy man, don't make me pull up the pic!!!!",1,0
@USER im a boss ass bitch,1,0
@USER lol you've tweeted bitch an excessive amount (for you) today. you ok?,1,0
@USER thanks bruh dont ever forget we still on the look out for these faggots ................................. @USER,1,0
@USER Sounds like there are some major bitches in your area.,1,0
@USER you sure you ain't colored?,1,0
@USER AIDS ain't all dat bad. You can become da hoe and do da crack and ain't gonna make no difference anyhow,1,0
@USER @USER @USER @USER @USER lmao this nigguh,1,0
@USER I'll try tomorrow RT @USER Gonna try and eliminate the word bitch out of my vocabulary. I need to start bettering myself,1,0
"@USER @USER @USER she's a right twat, I'd tell you, honestly Sky! Honestly &#128520;&#127829;",1,0
@USER make me white trash cousin fucker,1,0
@USER you a fucking wigger so stfu,1,0
@USER Yeaa black bitches actin like they too good for an average nigga like they just got A1 credit and pussy,1,0
@USER um no that only a fuck you bitch and done xavier will hopefully respect girls bc I am doing it alone and I don't want that,1,0
@USER I never said you was a hoe guilty consents ass girl,1,0
@USER fag,1,0
@USER you better feel the love... I don't even show these hoes love lol,1,0
@USER @USER lmao denote got a bitch here right now but he love her,1,0
@USER I want it to be somewhat of a collage .. Money jewels cartiers etc .. Jus little shit to let niccas know we still here,1,0
@USER a nicca anxious to hear that shit my g,1,0
@USER my nicca!,1,0
@USER @USER @USER You guys wanna skull Fuck some clay birds this weeknd???,1,0
@USER big booty hoes!,1,0
"@USER oh you mean Noah zimmerman's cute ass &#128525;. I mean he should, he talks to his hoes all day everyday . &amp; his girl Courtney &#128514;&#128564; sooo",1,0
@USER &#128527;&#128553;leezy got all the bitches,1,0
@USER u can just ask him to suck his dick not that hard white trash,1,0
@USER shit pic master hoe protecting ass bow tie nigga,1,0
"@USER @USER @USER naaaaa, just popped across my TL, so I commented. But nice try faggot!",1,0
@USER teabaggers are anti American. Hows it feel to hate your country?,1,0
@USER do it then pussy,1,0
@USER ill fuck you til you love me faggot,1,0
@USER @USER at least after nearly two decades of complete trash they put out ATYSYC to redeem themselves.,1,0
@USER @USER these niggas must be deaf. When's the last time you heard a Roots song on the radio? Quest don't get bitches!,1,0
@USER yeah wizards! Agent zero bitches,1,0
@USER @USER because it's hilarious how it makes teabaggers freak out. I'll do it again too.,1,0
@USER @USER whole hoe outchea.......,1,0
"@USER I was hangin' on them corners late Pockets wasn't straight, bitch! I ain't gon make it at this rate, dawg.. Know what I'm sayin?",1,0
@USER @USER @USER I would have loved to watch Newman bitch slap Johnson I'd pay to see that,1,0
@USER @USER Everybody knows that bitches love mullets #Pantiedropin,1,0
@USER @USER we need to grow mullets together so we can get all the bitches and @USER can hate on us,1,0
@USER also is search of dirty white trash hookers for the weekends,1,0
@USER awww shit lol I want my money too bitch. Who else I give one tO?,1,0
@USER oh you little bitch you. You tryna hit the fair tho today or sometime this week? Shit might be fun drunk,1,0
"@USER @USER @USER @USER @USER bitch better back up, Katy's mine",1,0
"@USER No, Cpt Commando is a hoe and a cocksucker",1,0
@USER when a bitch look his way URL,1,0
@USER @USER why would a white man even go to a nigger hell hole of Detroit? An I've worked in A town how. Y'all good niggers!,1,0
"@USER Happy Another Group of 365 Days, you weird ass son of a bitch. That's why we all love you, though. Hoping there are riots in H-town",1,0
"@USER Kiss these nuts, bitch!",1,0
@USER @USER Tyler isn't shit faggot go listen to some real music,1,0
@USER faggot,1,0
@USER @USER absolutely retarded article URL,1,0
@USER @USER am i really a fag if I'm liking that video,1,0
@USER ugly goldigging cunt u probably have an uncircumcised penis faggot,1,0
@USER @USER &#128308;&#9899;&#65039;&#128308;&#9899;&#65039;&#128308;&#9899;&#65039; no pressure hoe,1,0
@USER hoes saying eyebrows on fleek .. Search it on twitter,1,0
"@USER @USER James, nobody (save a couple illiterate, inbred teabagger morons) gives a flying fuck about your revelations.",1,0
@USER damn your bitch really hoe'n for the F!!,1,0
@USER nigger you are bigger than I am. Do you even #R4aperSec ?,1,0
"@USER momma didn't raise no sukka, bitch!",1,0
@USER use monkey maker you prick!,1,0
@USER I hate that shit. Like bitch don't ask me for shit makin me waste my time and your dumb ass ain't even using it.,1,0
@USER @USER @USER yep. Texas is redneck heaven.,1,0
@USER @USER haha yuhh that hoe was funny,1,0
@USER stank ass hoes haha,1,0
@USER *bitch,1,0
@USER @USER fuck you bitch lol,1,0
@USER @USER shut up bitch,1,0
@USER @USER suck a dick hoe,1,0
@USER @USER @USER you're gay bitch,1,0
@USER @USER no bitch lol,1,0
@USER @USER lmao you're on my timeline it ain't spying hoe lol,1,0
"@USER @USER bitch you beat after losing twice lol and we won 11, you just a hater",1,0
