Sentence,Hate,Split
@NourElabd I'm starting to hate it too. I like knowing just enough to get excited but for big episodes like finales I don't want to see anything,1,0
"#BREAKING: Trump: Syrian gas attacks ""crossed many, many lines beyond the red line"" https://t.co/bbZPMC47at https://t.co/cShwnorZ93",1,0
@cduhigg Here we go 😖 the predictable next step. 🙄Of course it will only be used on very bad people. I dispare of this thing called civilization.,1,0
"@Aimeeinf make sure you check out Ubud! Monkeys running around the streets, markets and rice terraces! My fav place here 😛",1,0
"By the sound of things, Lehasa went all the way &amp; ate Sonti's grocery. If that's the case then he deserves the shares shame #SkeemSaam",1,0
Your current superpower is the ability to discern when to push... More for Leo https://t.co/SdzsNhZPdb,1,0
Storyboard for Dumbo (1941) #Animation #Disney Some moments in all of animation history deserve reverence. This is one of them. https://t.co/5aoNsbl2Xj,1,0
@Carluccios who's this chap in York? Doesn't look like he works here and keeps licking his fingers and touching the plated food! https://t.co/RsqOqrO2R8,1,0
@erhoTV What the fuck? That is real professional to say to a team member?! What does this guy think he is.... a god? 🙄 LOL!!,1,0
"@NewsX U set up the fire to trouble your neighbor, instead getting burnt.No u dont term yourself a victim in this case.",1,0
@mitchellreports @realDonaldTrump Where are you Mr President Obama? Trump talks and acts like a jester.,1,0
Russian investigators confirm subway bombing was a suicide attack https://t.co/GgGqsxd82r https://t.co/hQrBMBJzJy,1,0
"In other news, I've never forgiven pop music for becoming rubbish at just the point in my life when /other/ people think pop's gone rubbish.",1,0
Just hanging with my homie @shopdesis at the @yogaconference ✌🏼#thesix @ Toronto Yoga Show https://t.co/lDiE5EzEcM,1,0
@lisainaku  Reminds me too of a certain somborri who said witches &amp; wizards were in Aso Rock. Y'all bunch of unenlightened block heads,1,0
"@emsie76 @PrisonPlanet @realDonaldTrump @foxandfriends Put down the crack pipe. He's the most corrupt president since Nixon and in many ways, he's worse. There's nothing right about him.",1,0
"@asadowaisi @naqvimukhtar Well, Muslims don't consider life of humans important when they kill in name of Islam. Ppl r killed for just drawing cartoons!",1,0
Today us #NationalReadARoadMapDay I wonder how many of the people I know actually know how to read a road map #sorrygooglemaps,1,0
"@BoBoGraniteSt @KingOfAllBobos #LOSER !!!  I love how not one single call is nice to him.  And he has his own Steve, that lady Deanna, holy fuck is she a boring useles nag",1,0
Me watching these nasty bitches on #LHHATL brag about fucking married men including they boss husband. https://t.co/Bfho5M8gdj,1,0
"Slay like there's no tomorrow this summer and wear your favorite #THIRDCULTURE summer OOTDs.

#ThirdCultureShop #SOEN #weAreNotjustunderwear https://t.co/lwJlhO54vy",1,0
"@HD_BADUNG Well remove his goals we probably be struggling with Sunderland in relegation battle 😂😂, so how are his goals useless enh",1,0
There are not enough benzos on this goddamn planet for me to cope with this POTUS launching missiles at Syria.,1,0
@MixMasterMartin @EngellandsEye @Jonnyhops13 It's the Petr forsberg. The hittee becomes the hitter ha.,1,0
"cc @mcgregormt, who knows better than anyone how much I hate Paul Ryan Powerpoints. https://t.co/M2N3SdAO56",1,0
"@ReggieRegSW But that's the easiest way to make it fair. If a nigga wiling to sit on UNC bench opposed to being the man on ODU, that's his L.",1,0
"Tom Price intervened on rule that would hurt drug profits, the same day he acquired drug stock https://t.co/xrfngyfCYn via @statnews",1,0
LOLOLOLOLOLOLOLOLOL @DevinNunes *RUSSIAN NATIONAL ANTHEM'. I FUCKIN' LOVE IT! #Indivisible #resistanceisNOTfutile #NunesMustResign @maddow,1,0
4) safety gloves. It's time we start calling out the hypocrisy and end our coddling of religion. No more tax breaks for churches. No more,1,0
@realDonaldTrump the hatred of u is based on the lefts unmasking of their lies by u.Thought obama's election sealed/lefts control 4 ever.,1,0
Thinking about your place in the outer world is more of a ment... More for Libra https://t.co/lrSPS171f3,1,0
your not gonna change a nigga.he is who he is either you accept it or you dont. you cant turn silver into gold.🤷🏽‍♀️😴,1,0
FFS.. she's flogging a book and making a fortune out of this rubbish. Don't give this con woman a platform (unless for comedy)  #latelate,1,0
@CraftingActs @xonerax @CarloDagostino @GordonRamsay Yeah super smart banning anything that goes against islam...totally doesnt put islam on a pedestal and create more hate between religions,1,0
@TarekFatah Allah has left muslims and he is with all other human beings as muslims on a wrong way &amp; some who r right  also face due to terrorist..,1,0
"So @BarackObama lied and children died a horrible death. #syria I hope you sleep well tonight, Obama.",1,0
6 Reasons to NEVER Skip the Opening Keynote at a Conference https://t.co/0ov3UvD7XY #events #creativity https://t.co/MZGUICnJF1,1,0
@FaZeJev @YouTube ...but.. what if they want you to think it's going to be prop hunt and they're just April Fooling everyone....,1,0
@ChrisLostBhoy Does one rot in hell? I thought it was to burn in hell. Rot in jail - burn in hell. No biggy.,1,0
"@mnrothbard when it comes to taking care of the sick, suddeny you bootlickers have no end of outrage, when it's bombing foreign people, silence. cowards",1,0
"If @realDonaldTrump takes the #Syria bait the majority of his support is going to turn against him.

I assume he is aware of this.",1,0
"@RepTerriSewell Democrats never did this.They wrote laws we couldn't read til passed &amp; found how bogus they were, but never,misspent money. No, never. Sure",1,0
"YOU’RE SCREWED: NEW TERRORIST LAPTOP BOMBS MAY EVADE AIRPORT SECURITY, INTEL SOURCES SAY https://t.co/BZhNYt5zwc",1,0
@Helen121 https://t.co/iOx5sqHKie Screw the climate for one thing. That and bringing back discrimination.,1,0
"Father: ""You've been around the block a few times son.""
Me: ""You do realise that you just effectively called me a slut right?""",1,0
"@AamAadmiParty @ArvindKejriwal This idiot is full of lies,fake propgnda &amp; disguise.He is using name of aam aadmi to fulfil his ambitions.He cannot accept defeat...looser",1,0
"Opinion | Why is Trump flailing? Because Americans hate his agenda, and it's based on lies. https://t.co/wdQdRUXHJz",1,0
@RepAdamSchiff Hey Woody Schiff... Give It Up... Stop wasting time... not to mention tax payor money. https://t.co/CpHknHBFFA,1,0
"Dima Khalidi @pal_legal #JVP2017 Same people who attack #BDS seek 2 criminalize entire religion, we have 2 push back #DefundIslamophobia https://t.co/HsJauP5atY",1,0
"Had my first super offensive Twitch username in chat today. Didn't know how to handle it, just addressed, banned and reported. They suck.",1,0
"@FoxNewsInsider @foxandfriends @kilmeade 
Your lunatic dem socialists bunch are only dishonest actors in the government. 
That will change!",1,0
"Lovely little cove, time for some holiday painting @RossHighArt you would be proud! https://t.co/7plgldHgwT",1,0
"🙌 YASSS It's time for a great show Alicia_Diamonds:#FeatureMe #Music 
https://t.co/Kx40XU5CFl https://t.co/vHkmYDDQIX",1,0
"@Newsweek ""But the court shall sit in judgment &amp; his [Trump's] dominion shall be taken away to be consumed &amp; destroyed..."" https://t.co/YDRH8CHAoW",1,0
Man accused of Stourbridge mother and son murder https://t.co/XTDwh2pXc1 ^STV https://t.co/3pSn4u88iv,1,0
"The name Obama taunts @realDonaldTrump, he is so restless he could  even sign an executive order to deport @BarackObama . https://t.co/Ht8d9huPXO",1,0
"@JamesMartinSJ ...his time to die. Henceforth, He didn't. The Son of Man escaped death until the Son of God lived it, the way God Willed it.
Pax Christi",1,0
Trump needs 2 destroy US's creation ISIS engaged 2 create pretext to bomb Syria. UN stop creation of Iraq in Syria n proclaim US Rogue State,1,0
"@jovanaaa0820 Your ignorance is the reason why the west has gotten away with this War in Syria. 

https://t.co/ayXZm8ozdF",1,0
"The losers on the couch are killing the game. If it wasn't caught before she started the next round, that's on the @LPGA   Failing golf. https://t.co/3P2eRQUcPm",1,0
"If we have Sanctuary cities for illegal immigrants can we also have same for a legal US citizens that r bank robbers, murderers, etc ?????",1,0
I wouldn't say it's rancorous or bitterness/jealousy. It's really just ignorant and makes no sense. https://t.co/NIjjcBvFjc,1,0
Remember when Utd fans were clamouring for Otamendi...just awful thank god we didn't go for him #Arsmci,1,0
@haaretzcom Its simple. He's an idiot and lost. Every international move by him is all about a merger. Buy low sell high.,1,0
This is literally the LAST STRAW. WHY can't I take my gun into the childrens ward @ the hospital? STOP THE #HOSPITALGUNHATE!!,1,0
"@PaulShattuck Failure to check B12Deficiency is SubStandard Care that causes permanent harm, destroys lives, wastes healthcare dollars. https://t.co/3SjEoagx4x",1,0
"@nelsonchamisa Hahaha, uchazviVotera wega with the illegal sanctions ur party asked 4 our pple 2 suffer, traitors.",1,0
"@wvvvxs @RIPN0E I can tell cuz, this go down in history for me, I ain't ever seen a nigga photoshop a girls reply, that's some miserable ass shit lmfao",1,0
"Be his voice then all will be your voice
hurry up  and don't be silent not to execute him 
#Iran #Execution #Humanrights #prisoners https://t.co/nWIULD4kwZ",1,0
"DEO GRATIAS! 37 years ago, on the 3rd of April (Holy Thursday), I was #baptized in the Parish of Saint Augustine by Msgr. Aquilino Ordoñez.",1,0
"@mscod1960 @nytimes Agreed, he is presently committing a crime. He cheated &amp; now resides in the White House. Hope he's removed soon.",1,0
"Losing all chill lately. If I see stupidity, it's an instant unfollow or mute. Especially if it's by another YouTuber",1,0
@ImRobJones @Mike_P_Williams @realDonaldTrump The only solution to not having children gassed to death is to bring down entire Syrian govt,1,0
"Found a Transponder Snail!
Execution! Is this the Straw Hats' final moment?!
https://t.co/JX1k7lhqh6 #TreCru https://t.co/RrCblYtKvW",1,0
niggas wanted women rights trans rights gay rights asian rights muslim rights mexican rights… y’all want inclusion there you have it,1,0
@MSNBC Ethan Allen turned his back on George Washington. Vermont was the 14 star 1895. We didn't buy all the bullshit.,1,0
@UdiACLU @ACLU Thought #GOP #Trump want everything decided locally or by the states. Dangerous #hypocrites,1,0
i love how aave gets co-opted by nonblacks &amp; mainstream media run into the ground w overuse then black ppl get patronized for still using it,1,0
"@imperialhare @KatieDiek @tremblehorse maybe, I feel like he's too much of a gentle soul. I'm talking ruthless streetwise nasty cobbin.",1,0
"You all have that thing where someone you follow is a rabid climate change opponent, so you look at even their normal weather posts like... https://t.co/5GQ6mJDYgh",1,0
We won't let the Govt kill off State Education. Join the fight #FairFundSGlos @FairFundSGlos https://t.co/cY4Qaps2nY,1,0
"GOP: Can my son-in-law join the party?
GM: But he's been making deals with the Red Assassins
GOP: So?
GM: So he's evil?
GOP: Huh?
#GOPDnD",1,0
"Looking for #blinds #shutters or #curtains Check out World of Blinds at 60 Seafield Road, #Inverness The North's most trusted name in windo…",1,0
"ADULT SIBLING ABUSE SURVIVORS are often gossiped about for being the family idiot, misfit, or crazy relative. https://t.co/F6SvXWrTFm",1,0
"@RepChrisCollins Good Luck on Getting Re-Elected! I will personally support anyone running against YOU!
https://t.co/7S866UJtgU",1,0
"With Trump Struggling, Wealthy Backers Shell Out $1.3M for TV and Digital Ads to Shore Him Up https://t.co/o65OFUwIR1 https://t.co/5LB4rPabyG",1,0
"Meat ban, call for Ram mandir, moral policing, judiciary slow and lethargic, corrupt police, the atmosphere is vitiated. #BJP2019 https://t.co/bPXGNDydVk",1,0
"Found a Transponder Snail!
Giants, sea monsters and other amazing encounters!
https://t.co/MJUfzj8HVQ #TreCru https://t.co/suDAIZ9mCh",1,0
"Like if someone thinks they're not gonna get cheated on, when they were the ones that were used to cheat... you're delusional. lol",1,0
"During #autismawarenessmonth, please be aware that #autismspeaks is a hate group that wants to erase autistics. #dontlightitupblue",1,0
"Found a Transponder Snail!
Exclusive shots of Skypiea's ""Kami,"" Eneru!
https://t.co/rYBpr4IJcH #TreCru https://t.co/cKIF8P5RYk",1,0
"Haven't read her fic either. I don't make it a habit of reading people who are PROUD of being ""anti cc"". Get yourselves away from me.",1,0
I love these noble Jewish souls. They are certainly nearer to God and more pious than those so called Muslims who... https://t.co/EPNeBeAkjB,1,0
